"path","label","sha256","split"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_8219.jpeg","Defective","f7ac417964ee05532f29141bac9d3d05be127ad9a4bad61d6a13ba1035bcee01","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1458.jpeg","OK","5f434e6082862153141522d2eac975c0fe1b2cb8c86c5037704f006840e32b9e","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_2871.jpeg","Defective","b7d703f5bc852b57f40723adc068dae723f7f9b3382cdf48d4740a9d9798d679","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4879.jpeg","Defective","eb3462572390fc5ab499adc6979f02a4bdb714deddc9b6d2a3e62b3f4c5a034d","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9003.jpeg","Defective","d7e70c90c83d652b8731e7209bc8a4d38fb17ed43adf3a4fb234949a5e27a4ff","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_8560.jpeg","Defective","8556915fdebd21f6a6cf1dd665309899597746b5a86a2872bdd2ce72da5fd262","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6510.jpeg","Defective","935fca4a3084ed2957fcfdd23fd7eae30d9a1293f57849fe42e3b4649048d294","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3210.jpeg","OK","b90c4a54517fb89bbbc3c3fb2711c40bf4997403aaa834ef556c36122b0b00aa","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9937.jpeg","Defective","56b5ede162d6d828b9e384ffc862af26bbe123e952c7bce47601fa9ff52e6da6","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_40.jpeg","Defective","ad28fa7d6a569f5fa5bd180605d6a1170afb3a9fed0bc105013b719183980e3b","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_6193.jpeg","OK","41015d5483eb67c1e20512e939b1a84fb2bae40fa2ad93cc7fba00adcfeaeeab","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1062.jpeg","OK","12705e8bda68f0041de6a01e3b8efc97a0f4eee50180d684e713aa506014fd10","train"
"data/raw/casting_data/casting_data/test/ok_front/cast_ok_0_2687.jpeg","OK","a4e6f40383038388c359ad610386bc2340d89b0930842c2b64f09b7c6907eff2","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_426.jpeg","Defective","b5597a89af38a95cf46f00e25585742cbe4c73b6e601d1d15185d0e3a2a853b2","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3799.jpeg","OK","223062c688e432e74afa3aa38825ce0c5b14ff733c8f1060b7a7cb713076fad7","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_361.jpeg","OK","45f726e34eff071ac813f34a3ae708d9a2a15337d222e8e4d368479ff4f7d178","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_1086.jpeg","Defective","40dcb4271ca0c5cb512d52eae54b84fa6f11561c90528cf33a22b16e66892030","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_327.jpeg","OK","687cff5b1b08ae27343f015a90efd48f37fa550d4dd9f3bd6aae49dc884238a2","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9921.jpeg","Defective","f0f92ac4e4f987ef3e481241f2ca0a26b28a0c2bfcd861e1d0246130dd200ce4","train"
"data/raw/casting_data/casting_data/test/ok_front/cast_ok_0_9920.jpeg","OK","e8df79a006d5dde51ec24b9fe1c2762a52d21eca84b8d6d8bd047fbc2a0a1e4a","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9609.jpeg","Defective","8a0dcf62fe18bcbffbd28c4341d0a64874446c446038fd311843535c2a77345e","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9449.jpeg","Defective","138808eb37be7e10652f11803fd883f77581e14b10debd00e03280bf1650eb19","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_1628.jpeg","Defective","c0a06e62a5b339357267512349da30b955e9efa38555b0702bf258eacd806a7d","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_308.jpeg","Defective","3e63c4543a34f8a19154f52e99ad0e4343d04967520c9f7fb493a69fe7552f6b","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4220.jpeg","Defective","3fbc65db79be07f9d7280072001544cad04915b63fd286cbe667058802fd25b2","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_4534.jpeg","OK","c253b0f18d910ed609c23a303bb53057102b3190dfcec2aa93a728058d918165","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_216.jpeg","Defective","4fc56d2c54e84a4c00b85d636838b803f458131df1b30ff8c191d42e8e9cc9cd","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3027.jpeg","OK","4f6ecfc2a9059f1e1f5735614a700a7b2e7fa3b11e7c2a35d09b2d624668f74c","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_7916.jpeg","OK","e8119e6a0f2c5b8e38b3eeaeec5e98dbcfde7e50ab1810c56938a85fc7352c1c","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_108.jpeg","Defective","45c6dd9afef1e6c87e2d415b0817658bc9721234e57b6c0bbeb1eeee8b90610b","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_2144.jpeg","Defective","36323abc237fb002e697219cf309428dc6d3c9107b20aa9374fa72b04d6df106","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_610.jpeg","Defective","fb904bf3f259f2d1455b3c320cab3f748fd55e8357bc0e0b9915c6579462b43a","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4108.jpeg","Defective","6563646bc4210fcda684f6413e38113bd449553c62483bdf0252c02f8eae1a2c","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_3431.jpeg","Defective","a920b41fbb892da108cb5f609ad59f4111d75960af9a34f107f6160b803b8c6a","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_7726.jpeg","Defective","c4d6c6200be4e1b07363b9e5b2c0c4cb6e31777fa877863a220aaad46b860de3","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_118.jpeg","OK","4953b8f09fb131b33e63085195c0d14f1449095d7013f0ed6150ad9eb6fe4553","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_9265.jpeg","OK","1289a7bbb9f18b7793f8e721bfa27b8b81cfb31d18caacd9058d608a0fa37944","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1675.jpeg","OK","66ddda117b709180db95d3c0011beecd6bb2878e5ac80c701c0307ecb901adc8","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_5819.jpeg","OK","e9145b5ba88ea32a070114b224db4a65f9c36b35398a9f7a9aaf352f01c3a3e4","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_8821.jpeg","OK","b66a055ae738cb8ef8017e9ed3121a97d97e46108896c26cbc9fcacc1d6b7872","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5309.jpeg","Defective","647c44b0a539357f127661afea0d7eb8bd694328e9c6c134d4a6d108fe73474d","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_3147.jpeg","Defective","2285d225c2b313338cedcd205a8bc03fece9173c5967a0301b37bf661350d4a7","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4712.jpeg","Defective","adb8991ad41f02fbf31903bc7abec7eaf539cc11f46622ab00d178568a27c6a4","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9538.jpeg","Defective","8065051209bf989a09000b66680d2625dc5873f11bbd2c06c91e4fc951ee3235","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9294.jpeg","Defective","fa200ae1acd8b7a892917810c03fe1c7352a9ff83a165986d71aea959138c294","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_2161.jpeg","Defective","6b11200380b79f441025a9aa768c0744850a3b5f330812acb31e3586e8d04b78","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_2409.jpeg","Defective","51aa7b1cadb683268f5b87b5923859c69708b5e57463df9db34ccd102b0a0335","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_4769.jpeg","OK","058291254c006faa6c8dd8dbe1689c36c6020d70556403306610af148690d9ed","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1550.jpeg","OK","c9b1a39fd82a3bcf3793f63ce0fdea68a83335cead88d3b5fb02805d67dadcfc","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_7977.jpeg","Defective","3cced7eaf337fa692ef421b247078bcd060def1419847d9078de480d611306d1","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4747.jpeg","Defective","b14214dccf83836ac69c1a82d103a09b28e064cc1f0bb3cc4b0032732bcfc9c3","train"
"data/raw/casting_data/casting_data/test/ok_front/cast_ok_0_904.jpeg","OK","38af148768dbe3a930ef19c059361f8be1d33eadd37e5a39ca44aa7918323b46","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_4976.jpeg","OK","5b6c8a99d57fb7da912769f0b6de60ef7be129dc55a68fab9eb7a335d97d4dda","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3573.jpeg","OK","64f162979bcce56bb57f91648ac9f162e34caa03de45a20dbbf41c0f4f5d66d3","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1453.jpeg","OK","c8d4ca5594c5d23821ee6203adf4f06ebe3a5b5c27c5f41d3cbe68e612269380","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_9774.jpeg","OK","ae41d8294b2ebb229d2d631caa7f8b0c70bc4f5f77f1c737aa5c324199a52859","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2526.jpeg","OK","b400c05a9d8d6a721797cea8b420829ffecc10d31336e4802828d613a03200d8","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4741.jpeg","Defective","1c3dbf36dcfb53686ef1a02fe44ca3d49e23118bcf70427520ddd3bad32aa7a1","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_4141.jpeg","OK","e5f27c265dc7f6cae7fcaf3864e46f6250ba31736266a434e9a0d651b70957ca","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1290.jpeg","OK","6dc9ec3aefed12f55be6d2a8fd3f4ad31dc78798e6551c4b29417f8d6e6d1570","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4463.jpeg","Defective","96e5cbe276fef68ed86a93b455e3d961e9ec6f5d331802e2163f9725c62e591e","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_8576.jpeg","Defective","47cdb8723f58999a2e8f1fa2be545097f8ca6a75ea59c6b5fd7496593f3a0d38","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6171.jpeg","Defective","c9bab2b26491cf9e9092dba0551582cfb35d792fe7e31aafbc8cfb71e4ceaabf","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_7800.jpeg","Defective","812b0306094ec35c0706b5a2c7b2a247ee4019a8696d446c5d54bd991c29fd07","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_5325.jpeg","OK","9fd557f674f44a170c89bd1d51b0b8bab4b531df66445019d9d0537b466b774f","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_5858.jpeg","OK","651d795e2530bc0b9263ab4a638902bd91c61d4b60ba4819b0bf569be333db1e","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_3914.jpeg","Defective","c03f1b87ca631fbba59ad2ddbf2d053298cda84eb113b16ed9206cfd104fdfae","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9216.jpeg","Defective","bbbe7c7e94cb18507b9c5bd9619143d53c5ec07e053fe7c3b74f41bc9b6172e5","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_1640.jpeg","Defective","1368c593ccbe8d20032f2c9fc5909f0d8de975df731db6a859594f1bf72821e0","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4533.jpeg","Defective","3bc37669217f6f97e4ddede2e9879fc9035e9a3da0141c77edab4f557fabe1fe","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_7468.jpeg","Defective","e878e68228229d1136ef6dd4846de304a1ba308d6ee1c174b92ff6d6faacd56e","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_1560.jpeg","Defective","bec472d5a58a21e845b7994ca36d5e670725107c96e47f9d6c93e1bc4c11f3f4","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_1191.jpeg","Defective","1bf7639b04635f8ff2c5fbd3b490be3a32a8027af744c4e36ada287e14cf995e","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5877.jpeg","Defective","0ed264cfb637713a708cb362818046f140babc0bb026661e2503d596a3d0d073","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6978.jpeg","Defective","15ef5c436d93e8ce07418cc8550605cefbebef5a63936bf11cb6d2e26d36c468","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_6762.jpeg","OK","fbcd2e64af782cac5ecf55c8e3079a7d41cdc979064a6ec6a8f39bcc3bb1a9c6","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9689.jpeg","Defective","a5975e276e218be3ffa1a444453d9995cecb9441a3b8555055f0bd1972b4c258","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_4142.jpeg","OK","11aeac8b8cf4b47ca1e52304617381ceb677bca595429fbf65def138d98f5ab0","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2614.jpeg","OK","fe6cf1e80915c2a39e23d8926d9b0bdf31829a2a41bd90f6feaeb0b959d584b6","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_7804.jpeg","Defective","8fe39d9d8a1ba7bf8ebb21ef7393400d575bf215ec5b624d25e8c5f7c9f284c8","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1942.jpeg","OK","e40aa56af14fef840d5e6ab15615db19f2a29907ef010ab46150fb0abbbba4c4","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3141.jpeg","OK","81de1ab6f205ae74a252e362a70515483f2ae5e52d7fe5e25df9fd6da46e5319","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_250.jpeg","OK","d42a95966c2efe7c4563c437028e9d78bdc257915c15ce7e667acbc94695eeda","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_5731.jpeg","OK","7343f9497d6c8e500d19ae2c6ecb54c11f6a6ae0749d40fb943a4393fc7b5720","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_9562.jpeg","OK","133b352b25d06c6cec9fd13968667ce0091a9a42f23ee2e0380e19f3f43480a4","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_1324.jpeg","Defective","5c188b3f665e92a501bd7c3074d99ce36be0f0b1dc6e0d8159d1960743d0d4f6","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9423.jpeg","Defective","60466eb76480997764e5e190637b2ff49dbedb5b4b752750cfd6a7cba33b2aa7","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2307.jpeg","OK","0a8503c6429f8af5220591eb452c8a077cf66d234b0f4b59ebeb8808b309eac7","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6915.jpeg","Defective","b8f39411c57e3c399521af93da4bef62eda2c0b0a6131c9b43ae1cebda8f7f5c","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_835.jpeg","Defective","b52062dd544d979b73a4c4865884f38f0b315d27c09ab39d1ca797d8e40d3e19","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_411.jpeg","Defective","0bd6564456dab3ba38b6c6dd3a4601325ee6f4f4f45c2dd43b20e9ddfc933d05","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3607.jpeg","OK","2ef1a2b1d0f2440e566a47e3ca15f47aac27723c140a7ed655933bf782fad652","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6561.jpeg","Defective","c8a6038ff1b628b193efcf3e60916f0f8f30ecc3d94060fc784ce2f976752830","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_7883.jpeg","OK","0616586242a00d58f37079e1347bf07c7cd694ce013f4b6c06ce80429259b0a4","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_1016.jpeg","Defective","1362a8937e34f110a34f7d86cfd0d22a72f7820fddf2e8c1561399ef263e8bcf","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6283.jpeg","Defective","a1b3b8c77258d2127b886c4799cf0a7c297d742ef3dcfa5ce66536d02f51acd6","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_8199.jpeg","OK","fac46ec5c204566300dd36699f35a2ded51da5c57f89434e85b0fc7047a5e561","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2270.jpeg","OK","3ad4a1d091b0e4eeb580cdf5675c874fe3977a644ac2c9f65bd55f83b04cf76f","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_866.jpeg","Defective","ce7f42efca87430cca1d7fcd824951b68152c35ade3dd8d85ac7d4470a111e35","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_1422.jpeg","Defective","dd6b393cb0a0755ab899a02cb9b53053903a2b41ba64652d90953f544f0d8275","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_653.jpeg","Defective","9811cb2f9a714c315c3125b30d675ff770cc04f37d2867c9e0aaaa44d6977daf","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5255.jpeg","Defective","e112580cd33032283dc49f7150230bd10c5d47732b2cfe370bb2f20c26db4e59","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2491.jpeg","OK","2e4f1a0fff212c1017f51867b4751087fa8a7b566229303649867e867f975d11","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_3747.jpeg","Defective","ea4aeb95850c42a5855203c3b30ea23b5eb8a6e05e290f752006062f80266893","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_7709.jpeg","Defective","ec23023be0606e773e7d0e00ae332d13e73a0f1afbc46863b2c91636c22a247f","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5596.jpeg","Defective","a1d2d0748dc84fd091c01a9a75568f1e0fecbcb1e51463a21bf4e485a2bc23ab","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_7636.jpeg","OK","b18749e69ce36bbb7579263abd565fbefc9eadd116dfa9ab5068550cdd082190","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9524.jpeg","Defective","42b8a6e37367c88350c6c020e96e57d19e9fef7ae8cac62b3512f69b7edce958","train"
"data/raw/casting_data/casting_data/test/ok_front/cast_ok_0_2805.jpeg","OK","ab7d4a6298d2cbc891119d6846a11b82a4632fa0b1fc4cfc6309291fcf6b11da","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5111.jpeg","Defective","5c988c37e78111f06f6187370e127cc207067034a435b2e303a07b4b7fe95d79","train"
"data/raw/casting_data/casting_data/test/ok_front/cast_ok_0_2769.jpeg","OK","6229c026c3e29cd0e901bb93b0d7ca356a4de372ce95345b0b7d2ead906ef977","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4064.jpeg","Defective","fc73714e27f7011a2774aa1cf5673961e1dc30a3dfc7cc9890dc316598c16f36","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3660.jpeg","OK","313c93c9dd3a326d2b472278bbe6e6959a94f9a1198a757b14a1ee7c526e904a","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_7381.jpeg","OK","a0ae763800b3f0fc00bd39729fc7cd2b98face082ccaab86b5adc0d44cb77f21","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5576.jpeg","Defective","4846b2cd52009bd4f2826d514d84f15848aa125b26652f99bd0aeb9bb6000b3f","train"
"data/raw/casting_data/casting_data/test/ok_front/cast_ok_0_2726.jpeg","OK","7cfded8ec2ef11bd4f85cf41952357356856d0555c2edbdce4fe2a7cd9af6341","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3514.jpeg","OK","26f3ac8e198e7767e52ee665d647dc52201ceb8b009da1ddc3502ac1517b9775","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9221.jpeg","Defective","abd62db74f938507be679040c527cf1279bb3fb3c8fe23ba7d0b565df1ccf943","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_4739.jpeg","OK","902367cc288d3b0da0c7dc5b45e6a5af2f8ffea161614fe6a3c06fa8398d1e25","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_7162.jpeg","OK","cf24662b4ac3a13e8f29a857095ebc02becd3dbbab93b0c8c8e9e1499e8102a5","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_2457.jpeg","Defective","2617fa8642d12a7cdef62e411ee5c604216086473ef3b75299edaa0d3d99e0a2","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2479.jpeg","OK","e69e35d2d02bbfc89eef76c0ceff73e96a5cd2d3240267b3862e867949f07ccd","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1149.jpeg","OK","1e9aa59783e85440556a6f782f2adf7d2dc49317247dbc44ec1defa5ab4948d6","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_8863.jpeg","OK","9c12facdb06e7b3b12d4225004e971e1afb206f8957cd8ca12bc8d6719eac9e5","train"
"data/raw/casting_data/casting_data/test/def_front/new__0_3476.jpeg","Defective","38f34e12ce512bb2da3fb7e4facdecb74485997e4e4c6176f9fb242653060883","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_6324.jpeg","OK","0275c8d8630798a12efefea1530163cd22c8dba33ff29bd2f59bc37483727a85","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_3762.jpeg","Defective","308b8e323c60e6d237fc8236422d22191a8042fd65dddb7b283a3378c818c83f","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2421.jpeg","OK","e6133fa4b46a9e0a84269471069d57f1095970d98815fc57bc48bf6bfd4e9238","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2373.jpeg","OK","5ed366199149b664bd717aef6704d188e69c662827d925e8cba0d525efe9bced","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_5769.jpeg","OK","12e06d531db5c6d431cc8829214391c5d9c956ba59418dda47c904e859d8e8c9","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6298.jpeg","Defective","d44a117d39996b7daa7c82ecabb475d39a787ef00ab4ddac48812c18fe9f1491","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_8245.jpeg","Defective","1463dee136dcdd410ca249ed3e5b297379f3b7794cf983a5c506c7c1a129742a","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_2516.jpeg","Defective","c97604ef797cab727a2a05fcf56647c5ab834b44db29c4548eb383d7689f3ce1","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1921.jpeg","OK","34d495180535c1c78717805831e7d3af3a09404542374132d09109ac77fd6159","train"
"data/raw/casting_data/casting_data/test/ok_front/cast_ok_0_1200.jpeg","OK","f703675ab60d9f819a7e670f023eedb573f34a3991b1a63e90c7d35a64fcc3a9","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_1414.jpeg","Defective","98f51699165e833d81c55e510ee92bc06504c6fcd9cf63bcf9187aa4c4147938","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5591.jpeg","Defective","32f22cc44d1f2cf6f1cab1be0999c555f2c4271dbca9c7e4f83f89f4260cf408","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_3582.jpeg","Defective","4b16e1a0afd0eef6f8de7515b4d10b223f645f8a921154c3d2320d642e9c108e","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_8924.jpeg","OK","6bdd5277bc9c6e500bdd6dc37cc4dd6e09461f8f44366c77b06bda1161ae7bbe","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_432.jpeg","Defective","321cfbf11f9286dd6d7a28f6d0efa272cc7785021b39a084ef3e2b98895ead94","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_2176.jpeg","Defective","20607b46cb4b6aa5b0700090af7e437f968130c7a33e50412425b92c4ff23184","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_6495.jpeg","Defective","cf3fa27ada399f073ced6f815a517c9caa1cf5384aadb39d275fb414870f6957","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_6388.jpeg","OK","a5c6906083a0591015dad899aa2246277b2b19b33ab0b54bd6ad2e4bcaf01e0d","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_7174.jpeg","OK","d5bef376b3b52613c2ccb7730552311445ce4747782f26525030bae687b823e0","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4597.jpeg","Defective","723106219755c543234fbfe1ca0a628d45ebc546f3243f6ce4d34e3720f6ebb8","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_4401.jpeg","OK","50c14222416328c920f0e685b2c98c223af8ea0e73b95dc55f5b88a9c7806c9b","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5985.jpeg","Defective","e9811abb075549954678eb9ef694d9d3906bd81050bcc8fda5ff345216235a09","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_7279.jpeg","OK","465f8b8dc95fdae80a3672c77f91b816baa5a5517f63752a9de0cc2fc312b8cf","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1516.jpeg","OK","1d0e95eca056bf79c0e6da653fbffaf23d09adaeea39c9d8ffa7e82aa1a2ff65","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_5808.jpeg","Defective","adee2a8ba9df1c7fd976e3f3eca1410d542f049e371177e8d08306c02603c8aa","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_3858.jpeg","OK","34505a76f0745585559c22a94082e9df5d1734665ba3fdf1967e7a39de926091","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_2333.jpeg","OK","01b2b090437c12dcd160d4334ca8b74806a30b524d3545a0fb14d0048b776532","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_9705.jpeg","Defective","743455c972b3ae52bf9b451941bdf882c9a5ce4ecaff7b612f0433f678c7e73f","train"
"data/raw/casting_data/casting_data/test/def_front/cast_def_0_246.jpeg","Defective","fc841de0e2113bad317f1fbff14388b7c2b6d928a0180a40dfa4701cc026fa10","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_1347.jpeg","Defective","d8e3d9598f4e26a0bec9b51a056030c83f304b30831377a236dd88f5136378f9","train"
"data/raw/casting_data/casting_data/train/def_front/cast_def_0_4230.jpeg","Defective","ee40f4e251b9b422240ccae0e93a0472bc3c4f29fcd69ceb785b7184184179ae","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_6947.jpeg","OK","1f9f55e9ade1f1e053c904b3fdac292d045db5cab7b9bc4f8d9521dbb1b6c5aa","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_8260.jpeg","OK","31564d17f84eaaca213210b8f78de1b4053d2339015b954dbff931cd86b87553","train"
"data/raw/casting_data/casting_data/train/ok_front/cast_ok_0_1626.jpeg","OK","1c56a4e057c08dca3eac4869755557cea7f9392869de3e658f3b27e2f791a52c","train"
